CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.
Toledo,Love Wall,OH,US,2018-06-30,more than 500,500,,500,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20401/signup/?source=&s=,http://www.toledoblade.com/local/2018/06/30/Families-Belong-Together-rally-draws-hundreds-to-Toledo-Love-Wall.html,,**
Toms River,Ocean County Library,NJ,US,2018-06-30,about 200,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19998/signup/?source=&s=,https://www.app.com/story/news/local/how-we-live/families-children/2018/06/30/thousands-attend-nj-rallies-protest-family-separation/738262002/,,
Topeka,State Capitol,KS,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20130/signup/?source=&s=,,,
Tracy,E Eaton Ave,CA,US,2018-06-30,FB: 41,41,,41,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/1813274522045013/,,,
Traverse City,Traverse City Courthouse,MI,US,2018-06-30,video,340,,360,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20045/signup/?source=&s=,https://www.youtube.com/watch?v=7D6gUmGnBnw,,
Tri-Cities,,WA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://twitter.com/eigenseide/status/1013255425360195589,,,
Troy,Gateway Park,MI,US,2018-06-30,roughly 70,70,,70,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20990/signup/?source=&s=,https://twitter.com/rcurtis/status/1013069695447158784,,
Troy,Lincoln County Sheriff's Department-ICE Detention Center,MO,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19985/signup/?source=&s=,https://www.ksdk.com/article/news/local/protesters-partially-block-highway-61-in-troy-mo/63-569464481,https://twitter.com/charlesjaco1/status/1013088934845407235,
Truckee,Out front of Old Jail,CA,US,2018-06-30,just 300,300,,300,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20392/signup/?source=&s=,https://twitter.com/pfluegers/status/1013247036571803648,,
Truth or Consequences,Ralph Edwards Park,NM,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20038/signup/?source=&s=,,,
Tulsa,David L Moss Detention Center,OK,US,2018-06-30,hundreds,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20422/signup/?&source=&s=,https://www.kjrh.com/news/local-news/protestors-flood-downtown-tulsa-for-families-belong-together-rally,,
Tupelo,Fairpark,MS,US,2018-06-30,dozens,24,,24,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20842/signup/?source=&s=,http://www.djournal.com/news/local-rally-held-amid-national-protests-to-end-family-separation/article_36a1710c-3e3e-543a-aa84-7623523e8dc8.html,,
Tuscon,Armory Park,AZ,US,2018-06-30,na; more than 1000,600,,1000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20094/signup/?source=&s=,https://www.usatoday.com/story/news/politics/immigration/2018/06/30/family-separation-trump-immigration-protests-arizona/747184002/,http://www.kvoa.com/story/38549506/families-belong-together-rally-draws-more-than-1000-protesters-to-armory-park,
Twin Falls,Twin Falls Visitor Center,ID,US,2018-06-30,100 +,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://www.kpvi.com/news/political/families-belong-together--plus-gather-for-immigration-rally/article_7cc92f30-c479-5249-a89e-eabbe9ef9801.html,,,
Ukiah,"Meet at Pear Tree Shopping Center, Perkins west of Orchard",CA,US,2018-06-30,FB: 54,54,,58,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20604/signup/?source=&s=,https://www.facebook.com/MendoVoice/videos/families-belong-together-ukiah-pt/2150891098518777/,,partial count from video
Ullin,Tri-County Detention Center,IL,US,2018-06-30,FB: 27,27,,27,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://thesouthern.com/nws-protest--jpg/image_55b5b229-6162-5172-b73e-9f6a16612a31.html,https://www.facebook.com/events/397453894100304/,,
University Park,University Park Town Field,MD,US,2018-06-30,partial count from pics,52,,52,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20912/signup/?source=&s=,https://twitter.com/KateLantry/status/1013056318784098304,,
Vacaville,Vacaville Town Square,CA,US,2018-06-30,na,285,285,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20163/signup/?source=&s=,http://www.thereporter.com/general-news/20180630/families-belong-together-rally-held-in-downtown-vacaville-draws-hundreds,,
Valdez,Outside A Rogue’s Garden,AK,US,2018-06-30,FB: 7,7,,7,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20588/signup/?source=&s=,https://www.facebook.com/events/263164284430580/,,
Valdosta,Lowndes County Courthouse,GA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20346/signup/?source=&s=,,,
Valencia,Corner of McBean Pkwy and Valencia Blvd,CA,US,2018-06-30,FB: 202,202,,202,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20227/signup/?source=&s=,https://www.facebook.com/events/1991645497577103/,,
Vallejo,Unity Plaza,CA,US,2018-06-30,FB: 80,80,,80,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20579/signup/?source=&s=,https://www.facebook.com/events/1238146099660595/,,
Vancouver,"March from 750 Anderson to Esther Short Park , Bell Tower community Square, West Sixth St and Columbia",WA,US,2018-06-30,more than 500,500,,500,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20410/signup/?source=&s=,https://www.columbian.com/news/2018/jun/30/vancouver-rally-draws-hundreds-in-support-of-immigrants/,,
Ventura,Ventura County Government Center,CA,US,2018-06-30,na,750,,750,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19953/signup/?source=&s=,https://www.vcstar.com/story/news/2018/06/30/across-ventura-county-ralliers-protest-immigration-policies/748574002/,,
Vermillion,,SD,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://www.argusleader.com/story/news/2018/06/30/families-belong-together-protesters-rally-sioux-falls/743768002/,,,
Victorville,outside Federal Prison,CA,US,2018-06-30,FB: 183,183,,183,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://twitter.com/MarchAndRallyLA/status/1013128488314757120,https://www.facebook.com/events/340799916451055/,,
Vinalhaven,Vinalhaven Flea Market Field,ME,US,2018-06-30,partial count from pics,45,,70,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20791/signup/?source=&s=,https://www.facebook.com/halcyon.averill/posts/10157716215874012,,
Vineyard Haven,"Five Corners, Vineyard Haven",MA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20715/signup/?source=&s=,,,
Virginia,Corner of Highway 53 and 12th Ave,MN,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20955/signup/?source=&s=,,,
Virginia Beach,Mount Trashmore Park,VA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19954/signup/?source=&s=,https://twitter.com/kurtoonist/status/1013215249741303808,,
Visalia,St. Paul's Episcopal Church,CA,US,2018-06-30,more than 200,200,,200,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20417/signup/?source=&s=,https://www.visaliatimesdelta.com/story/news/2018/06/30/tulare-county-activists-demand-compassion-families-belong-together-rally/748282002/,,
Waimea,,HI,US,2018-06-30,na,30,,30,,,North Hawaii Action Network,against jailing and separating immigrant children from their families,1,protest; march,0,0,0,0,1,1,https://www.facebook.com/northhawaiiaction/,,,Partial crowd count taken from photos on facebook page
Walla Walla,First Congregational Church,WA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20192/signup/?source=&s=,,,
Waltham,,MA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19932/signup/?source=&s=,,,
Warwick,Lineup on sidewalk on Church St. near Old Baptist Meeting House,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20550/signup/?source=&s=,,,
Washington,Lafayette Square; White House,DC,US,2018-06-30,more than 30000; over 35000,30000,,35000,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/19828/signup/?source=&s=,https://twitter.com/benwikler/status/1013100616971939840,https://www.aljazeera.com/news/2018/06/families-belong-thousands-protest-trump-policies-180630063514465.html,https://deadline.com/2018/06/families-belong-together-immigration-protest-rally-john-legend-chrissy-teigen-laura-dern-lin-manuel-miranda-kerry-washington-america-ferrera-donald-trump-1202420138/
Watertown,,NY,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together_attend1/search/#event-map,,,
Watsonville,Watsonville City Plaza,CA,US,2018-06-30,,,,,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,,,,,1,1,https://act.moveon.org/event/families-belong-together/20671/signup/?source=&s=,,,
Wausau,400 Block,WI,US,2018-06-30,na,100,,100,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/20478/signup/?source=&s=,https://www.stevenspointjournal.com/story/news/2018/06/30/wisconsin-protesters-denounce-separation-immigrant-families/734264002/,,
Wellfleet,Rt 6,MA,US,2018-06-30,at least 250; na,250,,275,,,Families Belong Together,against jailing and separating immigrant children from their families,1,protest,0,0,0,0,1,1,https://act.moveon.org/event/families-belong-together/19870/signup/?source=&s=,https://twitter.com/SarahDamaske/status/1013168879617609728,http://wellfleet.wickedlocal.com/news/20180705/hundreds-decry-family-separation-in-outer-cape-protests,
